583	沈凯敏	13527194529	520381200407191818	17	男
584	何瑞进	13636233895	530923196506111387	56	女
585	许丽丽	13867096913	150103200104073153	20	男
586	华冰露	17969881556	451103200311109819	18	男
587	周文静	17949856657	451103196405107380	57	女
588	严凯敏	13452355011	130283197410099537	47	男
589	周寻文	13213313409	320922196011223787	61	女
590	孔睿婕	13887948254	621225196902258361	52	女
591	尤启芬	15538495446	150423198604141468	35	女
592	金冰露	13815940600	330727199805150627	23	女
593	苏宗莉	13132905868	610125196001026987	61	女
594	许秀丽	18288520267	441225198206151726	39	女
595	岑秀英	13311115862	511381197106048465	50	女
596	欧阳娟	18155284668	340422200811019720	13	女
597	杨秀芳	13723040726	630224199911136903	22	女
598	郑成龙	13642017556	610324200308083234	18	男
599	尤心敏	13598193134	500106195610083603	65	女
600	郝亦瑶	18267986133	320509199310182250	28	男
601	许紫霜	17961759666	522722198503114912	36	男
602	长孙侦	15971198830	210682197504262142	46	女
603	朱敏婷	18455053977	360321199402098495	27	男
604	孙谷山	14558149768	341503198205233484	39	女
605	沈月珍	13428090195	610523200103077636	20	男
606	何秀英	15688397347	450881198008073346	41	女
607	印妹妹	15399302466	450621196211219105	59	女
608	杨绮菱	13469361692	530521200005200300	21	女
609	杨孝洁	13499039842	350430200002224750	21	男
610	朱春喜	15195781480	360924197706181549	44	女
611	杨美美	13367001066	540522199604011977	25	男
612	孔光兰	18073013658	431281200409038060	17	女
613	昝程燕	17786850583	140108196506254003	56	女
614	赵紫君	15065086050	310118197011106913	51	男
615	朱代云	14612756712	370323200403105888	17	女
616	许敏婷	17634999482	410526198405269387	37	女
617	吴凌旋	16025966636	350111200003217186	21	女
618	李明露	18443297097	51132519691015364X	52	女
619	沈银姣	15530440698	350782200606184772	15	男
620	施开萍	15560995314	230207199104085184	30	女
621	陈寻南	15847163708	371725196406054293	57	男
622	王半芹	13858963442	431021197111257701	50	女
623	孔玉晶	13437047658	610324198907183229	32	女
624	杨兰兰	13229668560	410882198802250804	33	女
625	吴太群	13495349008	210204196310146463	58	女
626	周心菲	17493689338	532530198210247827	39	女
627	卫梦娇	14014850799	510822198801109726	33	女
628	罗冷安	14424208341	421102199806277884	23	女
629	孔冬儿	17536780333	340621198301234476	38	男
630	沈明艳	18218806959	610431198911150058	32	男
631	朱莎莎	17710476880	130681196002031925	61	女
632	朱世兰	13183090320	130223198604162141	35	女
633	金亦寒	17892848246	653122197204205307	49	女
634	沈淑芬	17342754719	540529197109122747	50	女
635	姜孝洁	17144524282	540425198510117091	36	男
636	冯凌珍	14952316578	43112919790103877X	42	男
637	卫阳涌	15789809990	511528200802197441	13	女
638	卫琼琼	15758995747	450110200705124627	14	女
639	周谷波	17484562516	511681200210262884	19	女
640	金朱婷	14012999028	62032119631118390X	58	女
641	杨醉薇	17297158145	331181198808100299	33	男
642	许子彤	13637443090	621027197002126706	51	女
643	华福兰	13898449741	13063719581111806X	63	女
644	郑莉莎	14030429269	411727200006046221	21	女
645	金江霞	15377870638	13053519800823434X	41	女
646	华文静	15319936837	430626196905273921	52	女
647	金光琴	17220086245	520527199407233480	27	女
648	卜静雯	14678494659	220524198810132714	33	男
649	姜成龙	15540201400	140901196110042652	60	男
650	施世兰	17840238426	340124196709162050	54	男
651	孔山柳	14698363430	430521198506146943	36	女
652	施敏茹	17353439667	220382197202223565	49	女
653	周怜云	14078562850	36072219840615665X	37	男
654	孔易梦	17524636766	411326196211070207	59	女
655	吴明露	13714449783	530111199001043440	31	女
656	吕琼琼	14038609335	511826200610245721	15	女
657	郑春萍	14951281461	210521195606180386	65	女
658	水乐萱	17645437869	371102198405244230	37	男
659	严静欣	17658759994	34182119860623337X	35	男
660	郑显丽	15484410432	510183200501165085	16	女
661	李佳丽	15286142521	440981200209206997	19	男
662	施成龙	13422173091	330726198507205895	36	男
663	孙心媛	14962633721	411528200406274050	17	男
664	吴春竹	17689660429	62042319880322201X	33	男
665	张美娟	14430761445	421121197411212365	47	女
666	姜发弟	14881427727	140981197007212269	51	女
667	郑欣琪	17535669342	140929197205054833	49	男
668	陈芯蕊	13858812257	530325200001178235	21	男
669	杨凌迦	13899584121	450321200107162797	20	男
670	冯玉婷	18438842445	610101200404035819	17	男
671	杨佳玲	14263073012	230801197907159832	42	男
672	水念梅	15047669421	15012119800825909X	41	男
673	吴礼杰	15170500657	320118200404130080	17	女
674	金娇娇	13185986814	511101195809023983	63	女
675	姜胜珍	15195646885	331024196904261808	52	女
676	郑元珊	15053307498	430221197210138775	49	男
677	王怜云	13171261113	210782196611149269	55	女
678	卓瑞进	17695313064	540234199605197450	25	男
679	华欣悦	18040362407	150430198408037501	37	女
680	尤光桃	15114594388	411729197710123110	44	男
681	卫秀英	14145351343	130925195805020155	63	男
682	冯欣淼	15533798926	44188119980727675X	23	男
683	方痴梦	13699954381	210404199703167403	24	女
684	严优优	18357802641	350923197305201379	48	男
685	许子鑫	18080222845	61012219650104690X	56	女
686	孔显丽	13935200584	431125199509122188	26	女
687	云冬儿	14288448746	460108199005036663	31	女
688	吕含卉	17367566277	510106198704105215	34	男
689	金昭东	17722600749	360830199610175428	25	女
690	范绮菱	17472518328	511903198708220339	34	男
691	华高彭	14346737288	220802195808029835	63	男
692	许之瑶	15311087794	653201198810172152	33	男
693	方凌旋	15767207222	513328197904086669	42	女
694	孙银姣	14892321014	140225198211219236	39	男
695	冯灿怡	17268727586	450881196411100245	57	女
696	尤高彭	17629735933	62010519620726264X	59	女
697	施晓磊	16091565090	510501196210012044	59	女
698	李发弟	15742445385	610902197910176716	42	男
699	赵翠翠	17349045579	620123200411275984	17	女
700	许万敏	14830762964	410328195610179178	65	男
701	张灵竹	17353032842	330182200610153315	15	男
702	许雪梅	13716879805	140109195703205499	64	男
703	杨志桃	15422252111	130203196107199643	60	女
704	严文静	17183593410	440404196311201579	58	男
705	许平夏	15973989821	320305200102086132	20	男
706	松春文	14414402392	411102200609052786	15	女
707	金金玫	13897040676	511302195910050641	62	女
708	施天春	17257014595	431028197306268237	48	男
709	吴碧香	14520553775	130525195601032697	65	男
710	冯胜英	17971806064	150826197004017523	51	女
711	卜子鑫	17451391157	341323197605239682	45	女
712	金花娥	14560117011	410425197811208137	43	男
713	严金玫	17611673510	421087200607175790	15	男
714	赵瑞进	17378759555	36042320040827596X	17	女
715	朱光兰	18261180742	632521199410239399	27	男
716	王凤美	13481281462	130633200305164643	18	女
717	孙痴梦	13956969803	140322196507190062	56	女
718	吕慧娟	13486130500	500153197304109311	48	男
719	那海莲	13632483458	460205196205095775	59	男
720	孙丽红	17256628217	441481199710265294	24	男
721	华琼琼	17651968489	540327199204078823	29	女
722	郑子彤	15895882581	610115195908203411	62	男
723	朱紫君	17342156741	510823195906256493	62	男
724	施啟倩	13223658534	42030220040409903X	17	男
725	郑春竹	14166658673	370281198306028807	38	女
726	李元群	15282783192	530623196806013942	53	女
727	王青槐	15478626514	150402196203201641	59	女
728	冯银姣	15887919497	130923200801155803	13	女
729	华婷婷	17223869797	451001200302244324	18	女
730	金海莲	17657428647	140227198206275164	39	女
731	李子鑫	14065679086	130726199808071269	23	女
732	郑半雪	13785932359	320404198301014712	38	男
733	冯昭东	14595555406	654322200405085926	17	女
734	施灿灿	14292080108	61033120010927842X	20	女
735	朱翡翠	16083612900	341323200808214164	13	女
736	吴山柳	13742170281	441401197809079431	43	男
737	冯明红	17127692302	140921198703232843	34	女
738	王傲文	13522253819	130534199402046150	27	男
739	李水云	17271635833	230405200007054662	21	女
740	赵沛文	17883937316	450801196601144458	55	男
741	汤乐萱	18042961054	350403198704244511	34	男
742	孙欣怡	13321218877	65230120001119785X	21	男
743	许菜玲	14247566644	51082419810404937X	40	男
744	于亚萍	14497553015	511823199006192198	31	男
745	杨欣琪	15813272024	451201195905025363	62	女
746	施莎莎	14478199196	653124195807221510	63	男
747	金代云	13827952018	640201197608071826	45	女
748	吴向萍	18035851398	410324200308168986	18	女
749	华海莲	15886230742	654325197308277170	48	男
750	李小兰	17557746819	130529198003065391	41	男
751	周雪萍	18184736036	350701200604109164	15	女
752	冯秀英	13257874278	610527200208210777	19	男
753	冯晓云	15814202741	510131196911256611	52	男
754	华怜云	14080797288	230302198010195648	41	女
755	严心媛	13854682630	411302197104135080	50	女
756	许耀文	18350372830	500238198311211599	38	男
757	冯子鑫	17673650931	520622200405154323	17	女
758	施金花	17634802932	420104197309269501	48	女
759	冯文秀	17362919905	450103199206264386	29	女
760	冯访琴	13114482502	321202196710038561	54	女
761	尤雪梅	14228627868	62122819920820901X	29	男
762	李慧娟	15032321152	34118219581024443X	63	男
763	沈欣阳	15177764051	450202197109012574	50	男
764	严美琳	13285584485	650205197708269116	44	男
765	许月珍	17187449207	621226199804166084	23	女
766	尤计香	18456139055	370124198902010766	32	女
767	沈如霜	18264147045	430481199203051539	29	男
768	尤寻南	18231865905	522623200507092096	16	男
769	施凌旋	18110510558	513431199001015918	31	男
770	金谷波	14161351771	371728196102127501	60	女
771	朱梓涵	14618199364	141026196810185573	53	男
772	吕静娴	17752708915	500151200101262457	20	男
773	许梦娇	17779055097	230224200403273160	17	女
774	张悦明	14491547776	511304199607090123	25	女
775	李代云	16014767788	141182195603084464	65	女
776	金迎曼	14916293439	15082120020203372X	19	女
777	王灵竹	14227361473	340523199410251939	27	男
778	苏婷婷	15143266541	630203197304059482	48	女
779	严嘎妹	18081757125	350628196807039034	53	男
780	金月珍	14779024702	653223197109187149	50	女
781	姜秀芳	18365959503	610503200303270654	18	男
782	陈心菲	18153481471	632522199311110289	28	女
783	冯秀芳	15310800913	230304199910229556	22	男
784	孙政群	15837922267	652722200205227010	19	男
785	吕功碧	17440168775	231086195911261524	62	女
786	李光琴	17647310350	370505197405067305	47	女
787	赵肇琪	17154168685	340406197703230532	44	男
788	尤祖香	17597707227	450222200805189189	13	女
789	吴春燕	15258329601	520101198904254936	32	男
790	柏夏梅	15087179933	65432519661115710X	55	女
791	吕美娟	13282426802	370323200507169157	16	男
792	吕睿婕	13774262186	150726198004233911	41	男
793	华冰彤	14137895553	371427200407086970	17	男
794	吕胜敏	13352515185	371726198310050533	38	男
795	许世兰	17941261266	652823196004238066	61	女
796	华招弟	13192061005	530423198201183760	39	女
797	冯乐萱	13970715428	542423198802046263	33	女
798	许盼夏	13585974660	410403196105156023	60	女
799	孔明艳	17868586706	511304196306257993	58	男
800	冯丽红	14327642757	522626197409078762	47	女
801	孙祖香	14742007147	61060119760621747X	45	男
802	王艳红	15618544406	623027200106079816	20	男
803	朱胜珍	13519716334	360102200607171620	15	女
804	朱招弟	18094779848	350213195806183113	63	男
805	杨沛文	14813938973	610428199011012596	31	男
806	吴启英	15774790505	610632195802040988	63	女
807	张欣阳	13441955860	654221198310235491	38	男
808	周美琳	14885450857	450981199005159988	31	女
809	金香薇	18117281609	21140119670104423X	54	男
810	施光兰	13381902203	360830196604160728	55	女
811	华桂花	15838171455	511423200007267212	21	男
812	吴昌菊	17867549843	350923195810239854	63	男
813	华耀文	13678166540	21080120050308840X	16	女
814	孔亚梅	18449857857	330185198209275614	39	男
815	冯玉晶	17540621694	330302200703165971	14	男
816	姜江霞	14075130217	42060119640922657X	57	男
817	吕雪梅	14677238374	520323198104251920	40	女
818	华明红	15538405503	370405197603159205	45	女
819	陈丽红	15726505731	441701196204185874	59	男
820	华兴怡	15721151672	411024199601102731	25	男
821	杨厚菊	18298738289	421221196601221482	55	女
822	郑雨祺	17982486966	360721195803101038	63	男
823	冯雨祺	17556128189	310107199909181485	22	女
824	郑冬儿	18273034986	659002196902162244	52	女
825	吕之柔	14157722294	420506198303189622	38	女
826	吕青槐	13475252180	623022199807180135	23	男
827	庞翡翠	17212014720	532329199110092424	30	女
828	郑笑白	17894404139	530581196207242653	59	男
829	陈丹珍	15553569961	320381197403077004	47	女
830	荀香秀	14146410910	130826198510071400	36	女
831	严欣琪	14094682173	450521195705195916	64	男
832	杨龙婷	15144933124	31011620081022191X	13	男
833	赵凌旋	17279430686	130638200804084500	13	女
834	柏景燕	18391684443	640502196207213078	59	男
835	冯访枫	14835825876	211221197702015085	44	女
836	吴程燕	14759007716	511301198202010611	39	男
837	姜名媛	17954573529	360726199802131286	23	女
838	华紫霜	17934205265	530125200210090706	19	女
839	孙念念	13718822919	330723198303011950	38	男
840	严怜云	17273265326	14021219570614746X	64	女
841	严昭娣	13322255242	610721198105200894	40	男
842	吕寻南	13830056008	530630195602275835	65	男
843	柏婷婷	15217923909	510901196403143843	57	女
844	朱雪萍	15889088400	632522198206195300	39	女
845	周雪梅	13469342791	341601199207190446	29	女
846	卫远琴	17133603735	341282197003068665	51	女
847	何紫霜	13851373078	360921200609186597	15	男
848	姜树平	15575341085	430225196411240056	57	男
849	皮幻波	15544693398	141127200801086742	13	女
850	朱树平	14118862952	211204198506152312	36	男
851	沈阳涌	14545323637	540236198003100920	41	女
852	郎盼夏	16046740340	22020119900124113X	31	男
853	姜天春	13436131632	350982198008088159	41	男
854	卫黄萍	17111577150	520203198411107741	37	女
855	陈怜云	14512865819	340523198204235167	39	女
856	周翠红	14469822087	610102199110190785	30	女
857	艾月珍	15035661883	32020119980801015X	23	男
858	吴翠柔	17570932703	130928196809078083	53	女
859	尤洪静	13428554941	361027197804264824	43	女
860	施海燕	17164233879	611026199404173290	27	男
861	沈桂花	18488980776	621021198010174421	41	女
862	朱嘎妹	16072423232	350125197106137051	50	男
863	张朱娇	13156119358	431001197206017705	49	女
864	孙含卉	14044826393	231121200102071967	20	女
865	冯心媛	17292710774	410105199606156582	25	女
866	严太红	14882337726	441881197607031417	45	男
867	柏悦明	17570669018	43112419770118130X	44	女
868	沈巧丽	18097893035	640425199509172307	26	女
869	郑彩艳	13222518942	310110196911049269	52	女
870	沈昌玉	13238044928	440523198409208529	37	女
871	王明珠	15157763434	532923200410274617	17	男
872	孙胜英	13992782584	220781199607194218	25	男
873	沈光萍	14133128282	15082519600705111X	61	男
874	华有菊	14256907183	421301199006275551	31	男
875	王雪萍	15149426098	513432196211195278	59	男
876	孙之念	14556414225	321324199602132822	25	女
877	许冰露	17318780691	350724199204239014	29	男
878	郎芯蕊	17526698800	610201199508271963	26	女
879	金传敏	17975292874	532925199502101649	26	女
880	沈翠安	14627801102	510725200602191513	15	男
881	郏艳红	17617750020	361025197007104868	51	女
882	沈胜敏	14587549547	440705196803071996	53	男
883	何文倩	17717877387	230112200205027742	19	女
884	李亚萍	13346621690	610422200709161873	14	男
885	任秀娟	13683738908	420526197804235835	43	男
886	苏阳涌	14495206532	130628197810134626	43	女
887	卫含玉	13475599354	450721196011054022	61	女
888	卫章洪	18389621227	350428198704099032	34	男
889	严菜玲	14386162114	371526197407241701	47	女
890	王寻文	13617025866	230705196410040866	57	女
891	杨小珍	17184670335	341102197503037294	46	男
892	咸洪丽	14440731903	21100320040724146X	17	女
893	许太红	18117173514	431227195605108706	65	女
894	庄二丫	13698870198	210181197802208212	43	男
895	吕代云	16028819637	370784200307270968	18	女
896	鱼明珠	13254759765	411326199110205209	30	女
897	金翠柔	18149048683	420607199011144103	31	女
898	郑育彤	15774127957	430602199208163826	29	女
899	朱伊萍	17938256590	522601197910235701	42	女
900	水高彭	14747117434	42030320011008818X	20	女
901	李胜珍	14377086215	62098119950721466X	26	女
902	何显丽	15818069707	430101200802186803	13	女
903	陈心媛	14374303053	420602199810175051	23	男
904	郑啟倩	13831911920	431121200407165996	17	男
905	沈半芹	13535905299	340826199302227267	28	女
906	子车荷	16055555178	150101199906070642	22	女
907	孙耀文	17986913476	441826197402033246	47	女
908	尤江霞	17856417642	152526200209034482	19	女
909	郑欣淼	13425701039	513422198002210407	41	女
910	施寻文	13197400911	610730199505276864	26	女
911	李亚梅	18097534350	350724200701214841	14	女
912	朱铠沣	17131570432	652826198701279697	34	男
913	尤万敏	15456106788	220501197204052061	49	女
914	冯寻文	18199160612	430921198311041481	38	女
915	赵凯敏	13152572468	533423195903120747	62	女
916	华丹珍	15638828761	330727200205094305	19	女
917	陈瑞进	14495360534	330601196409236506	57	女
918	秋寻南	13137586902	62052120030918310X	18	女
919	施红燕	13613011999	520425200106168846	20	女
920	许政群	14790461718	130432195701114137	64	男
921	何兰燕	17341557156	330801200309069501	18	女
922	苏妙海	13751773899	632726197111087261	50	女
923	杨宏艳	17493475539	360881196403138575	57	男
924	吴念梅	16028106645	530724198905155162	32	女
925	许南莲	14839981427	371721199007253437	31	男
926	况婷婷	14956773249	371701197201103438	49	男
927	卫痴梦	16052991402	230707199502011276	26	男
928	郑小蝶	13342159008	622927197602209062	45	女
929	王笑白	14597077404	522624198008276997	41	男
930	孙悦明	13364469011	42900619600427591X	61	男
931	柳万敏	18440100274	431281197810212518	43	男
932	尤武琴	14476568788	371003199104064311	30	男
933	卫彩霞	14978501199	230904200505080071	16	男
934	何乐之	15186452909	321203199006055253	31	男
935	郑灿灿	14174062130	621101196602274494	55	男
936	许良翠	17643281042	54242219740303968X	47	女
937	金开凤	13420986616	620105200608113986	15	女
938	沈婷婷	16017845067	520323197707016976	44	男
939	陈春喜	13421348641	445321196303191345	58	女
940	卫招弟	13420551830	542427200410219167	17	女
941	严如霜	17185800657	450301199904274109	22	女
942	金万敏	15654211156	511528199502030337	26	男
943	华寻文	17317178053	231201197804278802	43	女
944	吕伊萍	18349922716	131122199111086180	30	女
945	柏寻南	18150010820	43040619740504723X	47	男
946	李美美	13828556020	130203199607099394	25	男
947	毕紫霜	16080463566	422825196309154488	58	女
948	沈慧娟	15881294196	230903198303246313	38	男
949	何睿敏	17241803830	610623198609113441	35	女
950	华开凤	14440936608	130523196807238297	53	男
951	施翠柔	15397937113	511424199907085263	22	女
952	姜千萍	18177759157	150725195905127892	62	男
953	冯明珠	15018593108	620123199509123828	26	女
954	沈成龙	15147757045	141029199611195288	25	女
955	赵银姣	18081938674	211282197111127619	50	男
956	赵火英	18078284567	430726196803241887	53	女
957	何发弟	15744056780	410703199211070610	29	男
958	尤发弟	14359483363	361021199104014243	30	女
959	华翠花	18310198640	620623197110012163	50	女
960	苗紫霜	14070509919	540528197307086816	48	男
961	沈彩艳	14227876787	36100119950523150X	26	女
962	严花长	15467206022	350926200509104179	16	男
963	华龙婷	13523913413	420881198709142804	34	女
964	孙成龙	15829369409	210604197511272200	46	女
965	杨瑞进	15553465767	331127196205118978	59	男
966	吴显丽	15262535550	231121196411048120	57	女
967	孙成倩	17873655176	610728197409216190	47	男
968	卫恩珍	13157504247	210602198208211669	39	女
969	朱胜英	14819099571	652928200205150884	19	女
970	张雪萍	14635108195	450224198403105926	37	女
971	施娇娇	18065567744	37142619601110839X	61	男
972	陈太群	18167494008	130629198901091888	32	女
973	吴月珍	14881064799	130582200610159527	15	女
974	姜开萍	17867480733	450324198007070587	41	女
975	李太红	13687824296	140428195908025008	62	女
976	沈寻南	13432728834	510623199711213669	24	女
977	郑如霜	17530998862	320413198804051722	33	女
978	孔春文	14188764121	511123197710265314	44	男
979	卫凌珍	17134626510	230128195604132846	65	女
980	赵恩珍	15924991335	622901200306260489	18	女
981	许之念	18255367827	140524196811076903	53	女
982	俞银姣	15032981473	430525196503047479	56	男
983	严政群	15242934365	370101198610028265	35	女
984	苏欣悦	14151835598	341201196706080780	54	女
985	孔兰兰	14050549738	520330198810238671	33	男
986	孔福兰	15424003891	330205197602177331	45	男
987	单梦娇	14292685684	211481197006206758	51	男
988	华光桃	17788181840	410328195703097059	64	男
989	凤武琴	17825579947	451028197402239931	47	男
990	卫美丽	17444205477	420822196704223577	54	男
991	郑冷安	17718994934	320830196101142619	60	男
992	卫春竹	18342697586	371402200803125129	13	女
993	吕之念	14569461481	210123200104192381	20	女
994	尤冰露	17749461602	231086199401094242	27	女
995	陈开萍	14345928674	450903197402179976	47	男
996	余世兰	14220629132	140827198211020679	39	男
997	郑桂花	18221611425	46902619580612162X	63	女
998	孔丽红	13996565157	500242200701113040	14	女
999	何晓云	15910083793	451031199404125345	27	女
1000	李青槐	14773858484	532323198609106597	35	男
-1
