734	245	朱宏艳	13642685619	360733200209119000	19	女	3	26	29	33	14	5	6
735	245	朱宏艳	13642685619	360733200209119000	19	女	6	41	31	49	2	3	7
736	246	沈傲文	18483117187	361026197208025000	49	女	4	29	46	45	2	3	12
737	246	沈傲文	18483117187	361026197208025000	49	女	2	39	32	36	10	3	2
738	246	沈傲文	18483117187	361026197208025000	49	女	7	44	46	14	17	5	3
739	247	许宏艳	15195456841	532601195605203000	65	男	6	41	33	30	17	5	14
740	247	许宏艳	15195456841	532601195605203000	65	男	5	12	10	50	2	5	15
741	247	许宏艳	15195456841	532601195605203000	65	男	4	13	23	51	7	3	12
742	248	华半芹	14738642107	130727199805112000	23	女	4	21	40	34	6	3	10
743	248	华半芹	14738642107	130727199805112000	23	女	2	7	44	48	15	5	6
744	248	华半芹	14738642107	130727199805112000	23	女	4	46	29	21	18	5	1
745	249	冯朱娇	18257093601	130324197810049000	43	男	5	3	24	23	7	3	6
746	249	冯朱娇	18257093601	130324197810049000	43	男	2	16	51	1	8	3	12
747	249	冯朱娇	18257093601	130324197810049000	43	男	1	44	9	21	12	3	8
748	250	吕明艳	18044683455	130731199105120000	30	女	4	51	27	31	6	5	16
749	250	吕明艳	18044683455	130731199105120000	30	女	1	6	13	49	6	5	3
750	250	吕明艳	18044683455	130731199105120000	30	女	6	44	41	49	1	5	18
751	251	杨庆黎	13730371995	152522195901119000	62	女	1	40	49	4	14	5	16
752	251	杨庆黎	13730371995	152522195901119000	62	女	4	34	13	45	13	5	1
753	251	杨庆黎	13730371995	152522195901119000	62	女	5	29	43	9	3	5	14
754	252	司问筠	18134547650	350625199704197000	24	女	1	4	19	19	14	5	6
755	252	司问筠	18134547650	350625199704197000	24	女	7	45	16	45	2	3	7
756	252	司问筠	18134547650	350625199704197000	24	女	6	27	33	29	2	3	12
757	253	李子彤	13395862340	410702200003268000	21	女	7	30	4	12	10	3	2
758	253	李子彤	13395862340	410702200003268000	21	女	3	23	20	34	17	5	3
759	253	李子彤	13395862340	410702200003268000	21	女	1	35	28	50	17	5	14
760	254	沈程燕	15060368304	43102119740618129X	47	男	5	28	24	16	2	5	15
761	254	沈程燕	15060368304	43102119740618129X	47	男	1	30	15	39	7	3	12
762	254	沈程燕	15060368304	43102119740618129X	47	男	2	1	47	7	6	3	10
763	255	苏兴怡	14572392038	420822199606079000	25	男	7	2	5	18	15	5	6
764	255	苏兴怡	14572392038	420822199606079000	25	男	2	11	45	26	18	5	1
765	255	苏兴怡	14572392038	420822199606079000	25	男	3	21	15	6	7	3	6
766	256	卫佳丽	18446204506	130427198006062000	41	男	2	35	23	30	8	3	12
767	256	卫佳丽	18446204506	130427198006062000	41	男	1	3	23	33	12	3	8
768	256	卫佳丽	18446204506	130427198006062000	41	男	3	1	9	12	6	5	16
769	257	杨肇琪	15874867965	130403199306118000	28	男	7	5	22	43	6	5	3
770	257	杨肇琪	15874867965	130403199306118000	28	男	5	37	21	21	1	5	18
771	257	杨肇琪	15874867965	130403199306118000	28	男	2	24	27	16	14	5	16
772	258	姜显丽	18018111026	370781199605164000	25	男	1	2	40	10	13	5	1
773	258	姜显丽	18018111026	370781199605164000	25	男	1	33	6	23	3	5	14
774	258	姜显丽	18018111026	370781199605164000	25	男	2	29	29	28	14	5	6
775	259	周成龙	17335181290	130184199008068000	31	女	1	47	10	49	2	3	7
776	259	周成龙	17335181290	130184199008068000	31	女	6	47	21	6	2	3	12
777	259	周成龙	17335181290	130184199008068000	31	女	5	9	23	18	10	3	2
778	260	杨亦瑶	14866703497	33021219840322309X	37	男	4	48	2	7	17	5	3
779	260	杨亦瑶	14866703497	33021219840322309X	37	男	7	45	3	47	17	5	14
780	260	杨亦瑶	14866703497	33021219840322309X	37	男	5	3	35	8	2	5	15
781	261	师敏茹	15073298639	445281197507102000	46	女	2	15	7	6	7	3	12
782	261	师敏茹	15073298639	445281197507102000	46	女	6	2	20	49	6	3	10
783	261	师敏茹	15073298639	445281197507102000	46	女	7	26	27	10	15	5	6
784	262	朱秋菊	17324320233	511123200403243000	17	男	2	47	36	44	18	5	1
785	262	朱秋菊	17324320233	511123200403243000	17	男	4	31	33	49	7	3	6
786	262	朱秋菊	17324320233	511123200403243000	17	男	5	8	46	29	8	3	12
787	263	施发弟	16026665272	130634200706104000	14	女	4	49	5	24	12	3	8
788	263	施发弟	16026665272	130634200706104000	14	女	2	46	9	5	6	5	16
789	263	施发弟	16026665272	130634200706104000	14	女	4	36	35	24	6	5	3
790	264	冯淑芬	13329637172	532622196709011000	54	女	3	23	15	16	1	5	18
791	264	冯淑芬	13329637172	532622196709011000	54	女	4	42	46	28	14	5	16
792	264	冯淑芬	13329637172	532622196709011000	54	女	6	1	29	19	13	5	1
793	265	双香薇	14554401266	330211199006249000	31	女	1	12	43	30	3	5	14
794	265	双香薇	14554401266	330211199006249000	31	女	3	1	23	42	14	5	6
795	265	双香薇	14554401266	330211199006249000	31	女	6	47	25	45	2	3	7
796	266	查冰彤	15465998515	141001196205211000	59	女	5	14	32	21	2	3	12
797	266	查冰彤	15465998515	141001196205211000	59	女	4	9	26	45	10	3	2
798	266	查冰彤	15465998515	141001196205211000	59	女	3	9	37	35	17	5	3
799	267	邹明珠	13443090696	522625195802125000	63	男	1	9	48	28	17	5	14
800	267	邹明珠	13443090696	522625195802125000	63	男	4	51	5	48	2	5	15
801	267	邹明珠	13443090696	522625195802125000	63	男	1	30	51	49	7	3	12
802	268	周娇娇	13989734716	632801199907223000	22	男	6	49	3	17	6	3	10
803	268	周娇娇	13989734716	632801199907223000	22	男	6	51	4	12	15	5	6
804	268	周娇娇	13989734716	632801199907223000	22	男	6	25	35	38	18	5	1
805	269	许胜珍	18060732472	430811199309128000	28	女	6	18	5	13	7	3	6
806	269	许胜珍	18060732472	430811199309128000	28	女	6	51	42	11	8	3	12
807	269	许胜珍	18060732472	430811199309128000	28	女	3	32	1	35	12	3	8
808	270	金耀文	17414024415	370682199806040000	23	女	4	51	17	45	6	5	16
809	270	金耀文	17414024415	370682199806040000	23	女	2	17	31	2	6	5	3
810	270	金耀文	17414024415	370682199806040000	23	女	3	27	24	16	1	5	18
811	271	孔红萍	15925639101	370501197701162000	44	男	6	48	4	12	14	5	16
812	271	孔红萍	15925639101	370501197701162000	44	男	5	46	36	19	13	5	1
813	271	孔红萍	15925639101	370501197701162000	44	男	7	39	17	27	3	5	14
814	272	李凌迦	15169390047	210181198108193000	40	男	4	34	42	33	14	5	6
815	272	李凌迦	15169390047	210181198108193000	40	男	3	23	35	40	2	3	7
816	272	李凌迦	15169390047	210181198108193000	40	男	7	1	45	46	2	3	12
817	273	姜青槐	15695211541	611025196902133000	52	男	4	41	13	29	10	3	2
818	273	姜青槐	15695211541	611025196902133000	52	男	4	51	16	18	17	5	3
819	273	姜青槐	15695211541	611025196902133000	52	男	4	25	38	38	17	5	14
820	274	朱优优	14218213799	450205196807246000	53	男	5	23	19	43	2	5	15
821	274	朱优优	14218213799	450205196807246000	53	男	1	19	47	7	7	3	12
822	274	朱优优	14218213799	450205196807246000	53	男	4	19	33	40	6	3	10
823	275	吴计香	17546903489	230623198104108000	40	女	2	38	9	29	15	5	6
824	275	吴计香	17546903489	230623198104108000	40	女	5	18	18	35	18	5	1
825	275	吴计香	17546903489	230623198104108000	40	女	7	20	6	27	7	3	6
826	276	沈花娥	15142918408	420102200202130000	19	女	4	46	32	46	8	3	12
827	276	沈花娥	15142918408	420102200202130000	19	女	4	49	37	12	12	3	8
828	276	沈花娥	15142918408	420102200202130000	19	女	3	9	6	20	6	5	16
829	277	华子涵	17244019152	220104198401010000	37	男	5	51	43	26	6	5	3
830	277	华子涵	17244019152	220104198401010000	37	男	7	15	17	51	1	5	18
831	277	华子涵	17244019152	220104198401010000	37	男	7	45	49	9	14	5	16
832	278	华美娟	17152265575	510801196202267000	59	男	4	5	44	19	13	5	1
833	278	华美娟	17152265575	510801196202267000	59	男	6	11	22	38	3	5	14
834	278	华美娟	17152265575	510801196202267000	59	男	1	21	18	32	14	5	6
835	279	花二丫	15175132908	340803195806171000	63	男	1	31	33	18	2	3	7
836	279	花二丫	15175132908	340803195806171000	63	男	3	35	31	22	2	3	12
837	279	花二丫	15175132908	340803195806171000	63	男	4	43	50	31	10	3	2
838	280	冯良翠	17986423301	430724196304180000	58	男	5	1	27	39	17	5	3
839	280	冯良翠	17986423301	430724196304180000	58	男	3	48	11	31	17	5	14
840	280	冯良翠	17986423301	430724196304180000	58	男	4	38	27	3	2	5	15
841	281	严采绿	14673658311	131101199704028000	24	女	4	25	1	10	7	3	12
842	281	严采绿	14673658311	131101199704028000	24	女	7	46	39	8	6	3	10
843	281	严采绿	14673658311	131101199704028000	24	女	4	13	30	18	15	5	6
844	282	卫婷婷	14014430147	130631196001057000	61	女	5	32	17	4	18	5	1
845	282	卫婷婷	14014430147	130631196001057000	61	女	7	2	24	22	7	3	6
846	282	卫婷婷	14014430147	130631196001057000	61	女	4	5	5	6	8	3	12
847	283	杨兰燕	17149994767	321283200603132000	15	女	6	17	14	15	12	3	8
848	283	杨兰燕	17149994767	321283200603132000	15	女	3	28	1	15	6	5	16
849	283	杨兰燕	17149994767	321283200603132000	15	女	5	5	40	36	6	5	3
850	284	杨开凤	16086204623	450202198007065000	41	女	3	25	4	17	1	5	18
851	284	杨开凤	16086204623	450202198007065000	41	女	3	37	30	34	14	5	16
852	284	杨开凤	16086204623	450202198007065000	41	女	3	15	50	35	13	5	1
853	285	汲明珠	18259209908	231085200202209000	19	女	5	3	17	24	3	5	14
854	285	汲明珠	18259209908	231085200202209000	19	女	6	29	23	8	14	5	6
855	285	汲明珠	18259209908	231085200202209000	19	女	1	8	12	26	2	3	7
856	286	冯庆黎	13318623763	653201197008046000	51	男	7	7	1	29	2	3	12
857	286	冯庆黎	13318623763	653201197008046000	51	男	6	2	10	17	10	3	2
858	286	冯庆黎	13318623763	653201197008046000	51	男	5	25	46	47	17	5	3
859	287	郎秀英	15915907884	430602200707203000	14	女	6	18	6	18	17	5	14
860	287	郎秀英	15915907884	430602200707203000	14	女	5	1	2	14	2	5	15
861	287	郎秀英	15915907884	430602200707203000	14	女	4	16	46	12	7	3	12
862	288	孔念梅	15357072444	411528198608032000	35	男	3	20	12	32	6	3	10
863	288	孔念梅	15357072444	411528198608032000	35	男	5	45	18	49	15	5	6
864	288	孔念梅	15357072444	411528198608032000	35	男	7	48	35	43	18	5	1
865	289	赵之山	13262011479	410622199409087000	27	女	5	48	41	47	7	3	6
866	289	赵之山	13262011479	410622199409087000	27	女	3	46	37	48	8	3	12
867	289	赵之山	13262011479	410622199409087000	27	女	5	25	31	30	12	3	8
868	290	陈志桃	13720033643	640401197606139000	45	女	2	36	15	6	6	5	16
869	290	陈志桃	13720033643	640401197606139000	45	女	1	30	17	38	6	5	3
870	290	陈志桃	13720033643	640401197606139000	45	女	6	50	34	13	1	5	18
871	291	郑耀文	14382348557	140402198509018000	36	女	2	32	30	11	14	5	16
872	291	郑耀文	14382348557	140402198509018000	36	女	1	38	11	1	13	5	1
873	291	郑耀文	14382348557	140402198509018000	36	女	3	32	39	28	3	5	14
874	292	郑惜雪	14195628786	430224199205024000	29	男	5	47	20	13	14	5	6
875	292	郑惜雪	14195628786	430224199205024000	29	男	4	2	48	11	2	3	7
876	292	郑惜雪	14195628786	430224199205024000	29	男	5	18	12	6	2	3	12
877	293	百里宁	15559750750	441802197804194000	43	女	2	27	6	2	10	3	2
878	293	百里宁	15559750750	441802197804194000	43	女	6	36	8	22	17	5	3
879	293	百里宁	15559750750	441802197804194000	43	女	2	44	8	12	17	5	14
880	294	吴胜珍	14162207578	440105196209194000	59	男	7	6	18	22	2	5	15
881	294	吴胜珍	14162207578	440105196209194000	59	男	6	25	15	5	7	3	12
882	294	吴胜珍	14162207578	440105196209194000	59	男	2	24	34	5	6	3	10
883	295	张山柳	17622514634	230828199210149000	29	男	1	43	50	11	15	5	6
884	295	张山柳	17622514634	230828199210149000	29	男	1	27	34	22	18	5	1
885	295	张山柳	17622514634	230828199210149000	29	男	1	12	28	35	7	3	6
886	296	冯缘双	14124731471	341022197403022000	47	女	6	20	35	29	8	3	12
887	296	冯缘双	14124731471	341022197403022000	47	女	4	40	46	45	12	3	8
888	296	冯缘双	14124731471	341022197403022000	47	女	1	50	40	21	6	5	16
889	297	陈德群	13254584324	231086197602142000	45	女	2	7	8	35	6	5	3
890	297	陈德群	13254584324	231086197602142000	45	女	4	33	38	25	1	5	18
891	297	陈德群	13254584324	231086197602142000	45	女	2	17	51	10	14	5	16
892	298	吴招弟	18242567819	530401198603259000	35	女	3	45	7	47	13	5	1
893	298	吴招弟	18242567819	530401198603259000	35	女	2	31	15	13	3	5	14
894	298	吴招弟	18242567819	530401198603259000	35	女	5	42	22	34	14	5	6
895	299	冯欣悦	15655132198	340604197706128000	44	女	4	45	47	20	2	3	7
896	299	冯欣悦	15655132198	340604197706128000	44	女	2	6	40	36	2	3	12
897	299	冯欣悦	15655132198	340604197706128000	44	女	1	38	12	11	10	3	2
898	300	司空静	17360307720	520324199101241000	30	男	3	15	33	41	17	5	3
899	300	司空静	17360307720	520324199101241000	30	男	3	46	13	48	17	5	14
900	300	司空静	17360307720	520324199101241000	30	男	1	33	23	33	2	5	15
901	301	沈艳红	17245055640	410311200705209000	14	女	5	2	41	43	7	3	12
902	301	沈艳红	17245055640	410311200705209000	14	女	6	11	11	42	6	3	10
903	301	沈艳红	17245055640	410311200705209000	14	女	2	19	1	48	15	5	6
904	302	皮翠安	14783426870	330922198903059000	32	女	6	29	32	3	18	5	1
905	302	皮翠安	14783426870	330922198903059000	32	女	6	35	50	43	7	3	6
906	302	皮翠安	14783426870	330922198903059000	32	女	3	22	41	11	8	3	12
907	303	沈江霞	18065514601	540329199901074000	22	女	5	26	23	41	12	3	8
908	303	沈江霞	18065514601	540329199901074000	22	女	5	7	9	17	6	5	16
909	303	沈江霞	18065514601	540329199901074000	22	女	5	38	45	28	6	5	3
910	304	郎子涵	17765205477	652929198701145000	34	男	6	40	49	36	1	5	18
911	304	郎子涵	17765205477	652929198701145000	34	男	6	39	8	2	14	5	16
912	304	郎子涵	17765205477	652929198701145000	34	男	1	14	3	32	13	5	1
913	305	柏功碧	15097194694	331003195708193000	64	男	1	48	46	25	3	5	14
914	305	柏功碧	15097194694	331003195708193000	64	男	5	38	28	12	14	5	6
915	305	柏功碧	15097194694	331003195708193000	64	男	2	5	13	18	2	3	7
916	306	华月珍	18167423818	330703195708221000	64	男	7	12	10	49	2	3	12
917	306	华月珍	18167423818	330703195708221000	64	男	2	18	8	51	10	3	2
918	306	华月珍	18167423818	330703195708221000	64	男	4	8	14	3	17	5	3
919	307	米欣琪	14862311662	530581199807144000	23	男	4	18	2	5	17	5	14
920	307	米欣琪	14862311662	530581199807144000	23	男	6	24	45	26	2	5	15
921	307	米欣琪	14862311662	530581199807144000	23	男	4	33	6	17	7	3	12
922	308	卫子彤	14811640609	540327200005145000	21	女	5	11	31	12	6	3	10
923	308	卫子彤	14811640609	540327200005145000	21	女	6	6	37	39	15	5	6
924	308	卫子彤	14811640609	540327200005145000	21	女	5	45	6	9	18	5	1
925	309	华计香	14577300518	610632200302263000	18	女	4	19	29	42	7	3	6
926	309	华计香	14577300518	610632200302263000	18	女	3	46	45	11	8	3	12
927	309	华计香	14577300518	610632200302263000	18	女	5	32	28	48	12	3	8
928	310	尤鑫月	18297830595	500237195704147000	64	女	1	10	21	16	6	5	16
929	310	尤鑫月	18297830595	500237195704147000	64	女	3	29	41	18	6	5	3
930	310	尤鑫月	18297830595	500237195704147000	64	女	7	22	30	44	1	5	18
931	311	孙洪丽	13976060556	411501199707188000	24	女	6	2	50	18	14	5	16
932	311	孙洪丽	13976060556	411501199707188000	24	女	2	32	40	44	13	5	1
933	311	孙洪丽	13976060556	411501199707188000	24	女	6	36	48	8	3	5	14
934	312	法海燕	17475186579	330483199904245000	22	男	6	5	6	28	14	5	6
935	312	法海燕	17475186579	330483199904245000	22	男	2	47	16	14	2	3	7
936	312	法海燕	17475186579	330483199904245000	22	男	2	43	49	29	2	3	12
937	313	孙代云	15563521109	350105199311125000	28	男	3	33	36	39	10	3	2
938	313	孙代云	15563521109	350105199311125000	28	男	7	13	25	32	17	5	3
939	313	孙代云	15563521109	350105199311125000	28	男	5	46	25	5	17	5	14
940	314	朱昌菊	14934088723	654003199302126000	28	男	5	5	44	29	2	5	15
941	314	朱昌菊	14934088723	654003199302126000	28	男	2	7	17	11	7	3	12
942	314	朱昌菊	14934088723	654003199302126000	28	男	6	36	27	2	6	3	10
943	315	赵胜敏	14689096188	610326199607052000	25	男	6	40	6	10	15	5	6
944	315	赵胜敏	14689096188	610326199607052000	25	男	4	34	19	11	18	5	1
945	315	赵胜敏	14689096188	610326199607052000	25	男	7	20	35	28	7	3	6
946	316	许厚菊	17530295184	450422196310064000	58	男	4	10	10	18	8	3	12
947	316	许厚菊	17530295184	450422196310064000	58	男	2	35	38	3	12	3	8
948	316	许厚菊	17530295184	450422196310064000	58	男	7	25	14	4	6	5	16
949	317	吴鑫琳	15598419771	230204197002257000	51	女	2	46	37	32	6	5	3
950	317	吴鑫琳	15598419771	230204197002257000	51	女	4	11	12	39	1	5	18
951	317	吴鑫琳	15598419771	230204197002257000	51	女	2	28	24	34	14	5	16
952	318	陈凌旋	15617719407	150826197503027000	46	女	3	9	26	12	13	5	1
953	318	陈凌旋	15617719407	150826197503027000	46	女	2	28	8	50	3	5	14
954	318	陈凌旋	15617719407	150826197503027000	46	女	1	1	50	36	14	5	6
955	319	吕彩菊	17822022288	520323198602257000	35	女	6	46	34	1	2	3	7
956	319	吕彩菊	17822022288	520323198602257000	35	女	4	4	35	44	2	3	12
957	319	吕彩菊	17822022288	520323198602257000	35	女	2	1	18	6	10	3	2
958	320	陈朱娇	14425518985	410782199001156000	31	女	6	51	27	18	17	5	3
959	320	陈朱娇	14425518985	410782199001156000	31	女	2	42	4	4	17	5	14
960	320	陈朱娇	14425518985	410782199001156000	31	女	6	40	38	51	2	5	15
961	321	毕灿怡	13249809135	230709196008274000	61	女	7	21	30	2	7	3	12
962	321	毕灿怡	13249809135	230709196008274000	61	女	6	8	2	34	6	3	10
963	321	毕灿怡	13249809135	230709196008274000	61	女	4	7	5	42	15	5	6
964	322	赵大秀	15475029415	431224197301213000	48	男	4	37	2	31	18	5	1
965	322	赵大秀	15475029415	431224197301213000	48	男	5	51	17	46	7	3	6
966	322	赵大秀	15475029415	431224197301213000	48	男	1	48	18	26	8	3	12
967	323	许尔珍	14421023413	150122197305180000	48	女	5	49	18	35	12	3	8
968	323	许尔珍	14421023413	150122197305180000	48	女	6	8	23	43	6	5	16
969	323	许尔珍	14421023413	150122197305180000	48	女	4	24	4	3	6	5	3
970	324	李秋荣	16087143775	36048319781020394X	43	女	2	13	47	3	1	5	18
971	324	李秋荣	16087143775	36048319781020394X	43	女	7	21	20	2	14	5	16
972	324	李秋荣	16087143775	36048319781020394X	43	女	6	17	1	34	13	5	1
973	325	施朱婷	13774067343	632322200707261000	14	女	6	10	5	11	3	5	14
974	325	施朱婷	13774067343	632322200707261000	14	女	1	42	40	27	14	5	6
975	325	施朱婷	13774067343	632322200707261000	14	女	2	30	46	8	2	3	7
976	326	冯欣琪	14341192819	51343320030725555X	18	男	6	43	27	29	2	3	12
977	326	冯欣琪	14341192819	51343320030725555X	18	男	6	44	39	2	10	3	2
978	326	冯欣琪	14341192819	51343320030725555X	18	男	4	34	3	1	17	5	3
979	327	罗娇娇	13652130034	230883197911126000	42	男	1	42	42	15	17	5	14
980	327	罗娇娇	13652130034	230883197911126000	42	男	2	22	32	34	2	5	15
981	327	罗娇娇	13652130034	230883197911126000	42	男	6	17	44	40	7	3	12
982	328	冯成倩	18487659134	220802198903223000	32	女	7	47	26	39	6	3	10
983	328	冯成倩	18487659134	220802198903223000	32	女	7	6	3	1	15	5	6
984	328	冯成倩	18487659134	220802198903223000	32	女	3	37	47	48	18	5	1
985	329	吴莎莎	15425772773	232723196604257000	55	男	5	41	19	17	7	3	6
986	329	吴莎莎	15425772773	232723196604257000	55	男	5	47	17	26	8	3	12
987	329	吴莎莎	15425772773	232723196604257000	55	男	7	48	6	46	12	3	8
988	330	朱美娟	18399213442	350824199105186000	30	女	7	30	30	43	6	5	16
989	330	朱美娟	18399213442	350824199105186000	30	女	4	4	12	20	6	5	3
990	330	朱美娟	18399213442	350824199105186000	30	女	7	23	19	10	1	5	18
991	331	卫沛文	15157330954	130403199707179000	24	男	3	10	16	13	14	5	16
992	331	卫沛文	15157330954	130403199707179000	24	男	7	24	1	6	13	5	1
993	331	卫沛文	15157330954	130403199707179000	24	男	2	12	36	1	3	5	14
994	332	李雅萱	13644357686	330902199505097000	26	女	5	16	23	43	14	5	6
995	332	李雅萱	13644357686	330902199505097000	26	女	2	20	49	16	2	3	7
996	332	李雅萱	13644357686	330902199505097000	26	女	7	1	46	37	2	3	12
997	333	赵丽丽	14339274908	510683196504037000	56	女	1	23	32	15	10	3	2
998	333	赵丽丽	14339274908	510683196504037000	56	女	7	5	46	42	17	5	3
999	333	赵丽丽	14339274908	510683196504037000	56	女	5	12	48	32	17	5	14
1000	334	何兴怡	15788689152	350724199210214000	29	女	2	5	16	14	2	5	15
1001	334	何兴怡	15788689152	350724199210214000	29	女	5	8	8	21	7	3	12
1002	334	何兴怡	15788689152	350724199210214000	29	女	7	14	28	7	6	3	10
1003	335	孔礼杰	17150804885	530102199204258000	29	男	2	14	26	31	15	5	6
1004	335	孔礼杰	17150804885	530102199204258000	29	男	1	46	18	25	18	5	1
1005	335	孔礼杰	17150804885	530102199204258000	29	男	3	18	38	41	7	3	6
1006	336	许春燕	13452240686	431081197707169000	44	女	6	23	36	13	8	3	12
1007	336	许春燕	13452240686	431081197707169000	44	女	3	48	17	21	12	3	8
1008	336	许春燕	13452240686	431081197707169000	44	女	2	23	38	2	6	5	16
1009	337	杨明珠	13595203843	44010119660717552X	55	女	2	14	10	34	6	5	3
1010	337	杨明珠	13595203843	44010119660717552X	55	女	4	49	32	43	1	5	18
1011	337	杨明珠	13595203843	44010119660717552X	55	女	1	38	42	1	14	5	16
1012	338	柏凌迦	15396454619	150304199404234000	27	男	6	6	48	27	13	5	1
1013	338	柏凌迦	15396454619	150304199404234000	27	男	6	7	9	36	3	5	14
1014	338	柏凌迦	15396454619	150304199404234000	27	男	2	32	3	8	14	5	6
1015	339	许朱婷	13494771345	610403197002155000	51	女	5	40	32	34	2	3	7
1016	339	许朱婷	13494771345	610403197002155000	51	女	4	35	15	48	2	3	12
1017	339	许朱婷	13494771345	610403197002155000	51	女	2	20	43	7	10	3	2
1018	340	张启英	17836703443	530424200504117000	16	男	7	39	6	13	17	5	3
1019	340	张启英	17836703443	530424200504117000	16	男	1	23	23	21	17	5	14
1020	340	张启英	17836703443	530424200504117000	16	男	1	26	26	49	2	5	15
1021	341	冯厚菊	14412273058	220501197911043000	42	女	2	50	41	43	7	3	12
1022	341	冯厚菊	14412273058	220501197911043000	42	女	3	31	19	42	6	3	10
1023	341	冯厚菊	14412273058	220501197911043000	42	女	2	23	8	48	15	5	6
1024	342	赵明艳	13156151822	340881197101054000	50	男	2	43	24	51	18	5	1
1025	342	赵明艳	13156151822	340881197101054000	50	男	5	50	12	49	7	3	6
1026	342	赵明艳	13156151822	340881197101054000	50	男	3	38	15	50	8	3	12
1027	343	周美丽	13859417330	451028197506060000	46	男	4	2	47	40	12	3	8
1028	343	周美丽	13859417330	451028197506060000	46	男	6	31	6	3	6	5	16
1029	343	周美丽	13859417330	451028197506060000	46	男	7	24	18	28	6	5	3
1030	344	朱碧香	15584163250	210911200409238000	17	男	6	47	37	29	1	5	18
1031	344	朱碧香	15584163250	210911200409238000	17	男	2	23	49	30	14	5	16
1032	344	朱碧香	15584163250	210911200409238000	17	男	7	12	39	9	13	5	1
1033	345	卫启倩	13758202626	421224198706231000	34	男	1	33	4	29	3	5	14
1034	345	卫启倩	13758202626	421224198706231000	34	男	5	7	43	23	14	5	6
1035	345	卫启倩	13758202626	421224198706231000	34	男	2	36	8	40	2	3	7
1036	346	何红燕	17194213009	150422196411252000	57	女	4	48	29	44	2	3	12
1037	346	何红燕	17194213009	150422196411252000	57	女	5	6	45	9	10	3	2
1038	346	何红燕	17194213009	150422196411252000	57	女	3	49	14	15	17	5	3
1039	347	许莉莎	18328529236	440117200301080000	18	男	2	28	13	21	17	5	14
1040	347	许莉莎	18328529236	440117200301080000	18	男	4	1	11	47	2	5	15
1041	347	许莉莎	18328529236	440117200301080000	18	男	3	31	5	7	7	3	12
1042	348	施名媛	17888347201	520627198701140000	34	男	2	49	19	22	6	3	10
1043	348	施名媛	17888347201	520627198701140000	34	男	2	34	4	11	15	5	6
1044	348	施名媛	17888347201	520627198701140000	34	男	4	33	50	28	18	5	1
1045	349	许传敏	15750512523	450324196011066000	61	男	2	39	13	31	7	3	6
1046	349	许传敏	15750512523	450324196011066000	61	男	3	33	45	1	8	3	12
1047	349	许传敏	15750512523	450324196011066000	61	男	5	12	2	3	12	3	8
1048	350	庞开萍	17699505670	540330195811132000	63	女	2	35	45	30	6	5	16
1049	350	庞开萍	17699505670	540330195811132000	63	女	3	14	36	4	6	5	3
1050	350	庞开萍	17699505670	540330195811132000	63	女	5	20	41	27	1	5	18
1051	351	印青槐	15059530918	41021220020522207X	19	男	5	31	1	25	14	5	16
1052	351	印青槐	15059530918	41021220020522207X	19	男	6	48	11	3	13	5	1
1053	351	印青槐	15059530918	41021220020522207X	19	男	1	11	34	36	3	5	14
1054	352	华乐之	16065653426	330304196410234000	57	男	2	41	26	16	14	5	6
1055	352	华乐之	16065653426	330304196410234000	57	男	7	16	20	32	2	3	7
1056	352	华乐之	16065653426	330304196410234000	57	男	1	27	15	50	2	3	12
1057	353	卫金玫	17893055506	230804199304042000	28	男	5	33	15	32	10	3	2
1058	353	卫金玫	17893055506	230804199304042000	28	男	6	14	2	34	17	5	3
1059	353	卫金玫	17893055506	230804199304042000	28	男	2	15	16	10	17	5	14
1060	354	尤娇娇	14358867289	410204200802156000	13	男	6	31	20	24	2	5	15
1061	354	尤娇娇	14358867289	410204200802156000	13	男	2	29	8	45	7	3	12
1062	354	尤娇娇	14358867289	410204200802156000	13	男	5	38	40	42	6	3	10
1063	355	周玉婷	13713563490	64020119641106357X	57	男	5	17	11	1	15	5	6
1064	355	周玉婷	13713563490	64020119641106357X	57	男	4	11	1	47	18	5	1
1065	355	周玉婷	13713563490	64020119641106357X	57	男	2	47	45	13	7	3	6
1066	356	孙夜白	15783807030	220621198903106000	32	男	4	37	15	29	8	3	12
1067	356	孙夜白	15783807030	220621198903106000	32	男	5	47	36	27	12	3	8
1068	356	孙夜白	15783807030	220621198903106000	32	男	1	26	21	32	6	5	16
1069	357	李宏艳	13339996900	13102819860724796X	35	女	5	47	5	29	6	5	3
1070	357	李宏艳	13339996900	13102819860724796X	35	女	1	35	23	40	1	5	18
1071	357	李宏艳	13339996900	13102819860724796X	35	女	1	6	28	32	14	5	16
1072	358	孔鑫月	16013342077	140781200106015000	20	男	1	10	10	31	13	5	1
1073	358	孔鑫月	16013342077	140781200106015000	20	男	5	44	29	9	3	5	14
1074	358	孔鑫月	16013342077	140781200106015000	20	男	4	26	37	18	14	5	6
1075	359	郑妙海	13875181320	513338195805085000	63	男	7	41	48	43	2	3	7
1076	359	郑妙海	13875181320	513338195805085000	63	男	5	6	22	28	2	3	12
1077	359	郑妙海	13875181320	513338195805085000	63	男	7	36	34	35	10	3	2
1078	360	沈迎春	13211325870	540226197202205000	49	男	6	18	47	24	17	5	3
1079	360	沈迎春	13211325870	540226197202205000	49	男	7	12	6	34	17	5	14
1080	360	沈迎春	13211325870	540226197202205000	49	男	1	14	45	12	2	5	15
